cell_number,neighbours,nation,productivity,national_productivity,border_cell,India,SEA,cell_into_conflict,nation_in_conflict,prod_faced,already_conflict,river,ruggedness,uniform_productivity,uniform_national_productivity,religion,language_group,temp_min,temp_max,religion_1450,ruggedness_vrm,hemid_temp_min,hemid_temp_max,wc_temp_max,wc_temp_min,productivity_gaezv4,national_productivity_gaezv4
651,"632,633,650,652,668,669",651,0.041136952,0.041136952,1,0,0,0,,,0,0,4.147229847,1,1,2,8,-135.0941669,6.301999994,3,0.182784286,-129.619,30.20783333,12.41733331,-133.0415266,0.0001,0.0001
652,"633,634,651,653,669,670",652,0.07222155,0.07222155,1,0,0,0,,,0,0,6.261491854,1,1,2,8,-129.2231667,8.529499994,3,0.15246929,-129.3535,34.3095,14.97163332,-126.6558266,0.0001,0.0001
653,"634,635,652,654,670,671",653,0.068189341,0.068189341,1,0,0,0,,,0,0,7.244131286,1,1,2,8,-114.1456667,23.12850002,3,0.120696087,-120.3871667,46.224,32.22345336,-108.1455533,0.0001,0.0001
654,"635,636,653,655,671,672",654,0.101698982,0.101698982,1,0,0,0,,,0,0,6.718546499,1,1,2,8,-89.03700005,47.05783342,3,0.127013623,-97.7155,69.104,62.25006673,-81.14263333,0.0001,0.0001
655,"636,637,654,656,672,673",655,0.078668489,0.078668489,1,0,0,0,,,0,0,11.35648684,1,1,2,8,-88.30016667,46.64183323,3,0.087830538,-95.16866667,70.114,54.14337334,-76.98824,0.0001,0.0001
656,"637,638,655,657,673,674",656,0.105862957,0.105862957,1,0,0,0,,,0,0,16.03856732,1,1,2,8,-97.02949988,42.53116668,3,0.095823853,-97.67,66.58216667,49.06206003,-91.03710003,0.0001,0.0001
657,"638,639,656,658,674,675",657,0.159931004,0.159931004,1,0,0,0,,,0,0,21.20744766,1,1,2,8,-86.58316671,61.75650007,3,0.100075157,-83.23216667,80.45833333,70.24703337,-75.29600665,0.0001,0.0001
658,"639,640,657,659,675,676",658,0.381807203,0.381807203,1,1,0,0,,,0,0,29.18785849,1,1,2,8,-97.82166676,48.35333334,3,0.089807313,-89.9645,55.16916667,41.76787338,-84.5240067,7.2,7.2
659,"640,641,658,660,676,677",659,9.249876635,9.249876635,1,1,0,0,,,0,1,31.28807537,1,1,2,8,106.0440001,218.6795002,2,0.105652302,120.6181667,221.9453333,221.8735534,119.0137067,3101.032,3101.032
660,"641,642,659,661,677,678",660,95.09009421,95.09009421,1,1,0,0,,,0,1,1.513510672,1,1,2,6,181.1628332,290.4844992,2,0.473577623,199.0316667,305.0843333,304.8120858,191.64824,3517.296,3517.296
661,"642,643,660,662,678,679",661,95.9897269,95.9897269,1,1,0,0,,,0,1,2.30277282,1,1,2,6,191.5185,299.7674993,2,0.409524614,210.6826667,314.6156667,313.9022327,199.3617733,3218.816,3218.816
662,"643,644,661,663,679,680",662,33.80134347,33.80134347,1,1,0,0,,,0,0,2.82233834,1,1,2,6,189.9540002,295.6059999,2,0.237982182,208.5773333,310.9525,314.4665264,198.2614867,4109.056,4109.056
663,"644,645,662,664,680,681",663,32.930611,32.930611,1,1,0,0,,,0,0,2.709363541,1,1,2,5,198.8986665,303.2111666,3,0.238114335,215.8971667,312.5998333,317.4229465,205.92596,4323.832,4323.832
664,"645,646,663,665,681,682",664,34.39766137,34.39766137,1,1,0,0,,,0,0,4.932631573,1,1,2,5,198.9450003,299.3990003,3,0.249678202,212.969,304.7828333,312.3691329,207.7809537,4573.352,4573.352
665,"646,647,664,666,682",665,22.34304826,22.34304826,1,1,0,0,,,0,1,2.998216814,1,1,2,5,208.7476137,300.2587505,3,0.381772502,217.49642,306.8613763,312.5749466,216.8573137,4751.925926,4751.925926
666,"647,648,665",666,34.92133733,34.92133733,1,1,0,0,,,0,1,1.130501503,1,1,1,5,218.9141303,302.8061595,3,0.483900653,222.7402174,307.4380435,311.1165443,225.5330752,4101.30303,4101.30303
667,"649,650,668,683",667,0.143640998,0.143640998,1,0,0,0,,,0,0,9.644911593,1,1,2,8,-147.3487283,-3.700301204,3,0.145922592,-143.4511379,10.17754351,-8.474999989,-147.4840964,0.0001,0.0001
668,"650,651,667,669,683,684",668,0.029629277,0.029629277,1,0,0,0,,,0,0,5.469037949,1,1,2,8,-141.3268074,0.478078977,3,0.192008928,-138.6997992,20.24447791,2.922008068,-139.7426641,0.0001,0.0001
669,"651,652,668,670,684,685",669,0.069342306,0.069342306,1,0,0,0,,,0,0,5.290925766,1,1,2,8,-131.7024762,6.748828648,3,0.153591789,-131.9491299,32.74548193,13.11514725,-128.5387149,0.0001,0.0001
670,"652,653,669,671,685,686",670,0.049471857,0.049471857,1,0,0,0,,,0,0,7.288643325,1,1,2,8,-126.0354754,9.349230257,3,0.138012094,-130.7073293,35.19461178,17.06302548,-120.4064994,0.0001,0.0001
671,"653,654,670,672,686,687",671,0.063834713,0.063834713,1,0,0,0,,,0,0,8.08358539,1,1,2,8,-110.8880522,23.29333996,3,0.11350343,-119.4021084,46.36613119,33.59286473,-101.6628647,0.0001,0.0001
672,"654,655,671,673,687,688",672,0.124136452,0.124136452,1,0,0,0,,,0,0,8.022299781,1,1,2,8,-80.8075636,52.35090355,3,0.128313446,-89.88202811,74.53447122,65.05354087,-66.54189432,0.0001,0.0001
673,"655,656,672,674,688,689",673,0.118376592,0.118376592,1,0,0,0,,,0,0,11.15132851,1,1,2,8,-88.41398939,47.11596391,3,0.115121772,-94.19879518,71.02576975,56.73140559,-80.00104413,0.0001,0.0001
674,"656,657,673,675,689,690",674,0.125935761,0.125935761,1,0,0,0,,,0,0,28.20268578,1,1,2,8,-88.24782444,59.26606417,3,0.091113375,-87.30840027,82.48075636,59.46676039,-77.22137219,0.0001,0.0001
675,"657,658,674,676,690,691",675,0.182916592,0.182916592,1,0,0,0,,,0,0,20.20660024,1,1,2,8,-79.17838021,75.84052871,3,0.101820861,-74.37667336,90.12031459,77.08631865,-67.3047523,0.0001,0.0001
676,"658,659,675,677,691,692",676,3.063143182,3.063143182,1,1,0,0,,,0,1,37.58833661,1,1,2,8,-14.53413667,120.1231591,3,0.070082952,-0.902108434,119.2068273,109.3327644,0.164799195,1010.928,1010.928
677,"659,660,676,678,692,693",677,20.1531496,20.1531496,1,1,0,0,,,0,1,13.40689874,1,1,2,8,163.75251,270.7530122,2,0.286260332,179.1511044,276.12249,283.4674428,181.4730255,3714.4,3714.4
678,"660,661,677,679,693,694",678,96.53874166,96.53874166,1,1,0,0,,,0,1,1.178650843,1,1,2,6,183.2515059,293.9226913,2,0.467064294,200.4750669,306.7807898,307.0001997,196.9039697,3379.568,3379.568
679,"661,662,678,680,694,695",679,43.27232937,43.27232937,1,1,0,0,,,0,1,3.483285388,1,1,2,6,187.6844042,296.5876842,2,0.291636081,207.0085341,311.4170013,313.0830718,198.2982129,3591.016,3591.016
680,"662,663,679,681,695,696",680,53.44180557,53.44180557,1,1,0,0,,,0,0,1.737021631,1,1,2,6,197.789324,301.9630189,2,0.370036635,217.3078983,315.8497323,319.0476768,204.9578778,4205.448,4205.448
681,"663,664,680,682,696,697",681,62.72196864,62.72196864,1,1,0,0,,,0,1,1.384118283,1,1,2,5,204.8522421,303.6844038,3,0.389090144,223.6835676,309.6770415,317.2115481,212.955348,4428.592,4428.592
682,"664,665,681,697",682,41.71184487,41.71184487,1,1,0,0,,,0,0,1.333972307,1,1,2,5,213.1983222,300.2240264,3,0.445148898,226.1718074,304.0589827,310.7183211,221.4481584,4759.604651,4759.604651
683,"667,668,684,698",683,0.094166827,0.094166827,1,0,0,0,,,0,0,5.958057956,1,1,2,8,-147.5795,-4.745499995,3,0.184794899,-144.3518333,10.33533333,-9.796113359,-146.4301066,0.0001,0.0001
684,"668,669,683,685,698,699",684,0.070229275,0.070229275,1,0,0,0,,,0,0,6.040027364,1,1,2,8,-138.5296666,1.247166675,3,0.158907878,-138.7115,23.7115,3.062720073,-133.9683668,0.0001,0.0001
685,"669,670,684,686,699,700",685,0.07858806,0.07858806,1,0,0,0,,,0,0,5.568720651,1,1,2,8,-128.6991667,7.446833322,3,0.156811742,-131.842,33.3555,10.41402002,-122.6989466,0.0001,0.0001
686,"670,671,685,687,700,701",686,0.079219899,0.079219899,1,0,0,0,,,0,0,6.742259193,1,1,2,8,-117.4626667,16.10633336,3,0.121690671,-124.3845,40.64916667,25.63125997,-107.85204,0.0001,0.0001
687,"671,672,686,688,701,702",687,0.088014198,0.088014198,1,0,0,0,,,0,0,7.228727038,1,1,2,8,-91.00566661,39.76116663,3,0.125705429,-100.7311667,62.28866667,53.38889334,-75.75486668,0.0001,0.0001
688,"672,673,687,689,702,703",688,0.098714291,0.098714291,1,0,0,0,,,0,0,13.1805337,1,1,2,8,-83.23233322,45.18050001,3,0.112871836,-91.61766667,67.65133333,56.98469333,-67.61847334,0.0001,0.0001
689,"673,674,688,690,703,704",689,0.101705058,0.101705058,1,0,0,0,,,0,0,19.25704879,1,1,2,8,-92.47466653,45.85883326,3,0.086935035,-95.79716667,69.99033333,49.34666667,-86.84313336,0.0001,0.0001
690,"674,675,689,691,704,705",690,0.186825024,0.186825024,1,0,0,0,,,0,1,21.79270449,1,1,2,8,-62.34816665,89.29283324,3,0.117204775,-60.13733333,110.0375,86.59043331,-57.75427334,133.7096774,133.7096774
691,"675,676,690,692,705,706",691,0.279379176,0.279379176,1,1,0,0,,,0,0,18.19791095,1,1,2,8,-84.92799993,61.37200009,3,0.108528832,-79.6655,70.13983333,55.83751998,-83.78801336,0.0001,0.0001
692,"676,677,691,693,706,707",692,21.84681394,21.84681394,1,1,0,0,,,0,0,32.77273919,1,1,2,8,83.89166667,182.9431667,3,0.098097829,93.03183333,185.0358333,194.6531866,100.9523934,2422.330645,2422.330645
693,"677,678,692,694,707,708",693,50.07800181,50.07800181,1,1,0,0,,,0,0,1.45796868,1,1,2,6,185.0013332,289.7848334,2,0.478547726,199.0095,298.445,300.5690329,198.8735738,3633.290323,3633.290323
694,"678,679,693,695,708,709",694,47.47030572,47.47030572,1,1,0,0,,,0,1,1.422296937,1,1,2,6,190.3478331,294.4726678,2,0.452601317,208.9895,307.1293333,304.7444195,199.3577533,3876.580645,3876.580645
695,"679,680,694,696,709,710",695,55.17881606,55.17881606,1,1,0,0,,,0,1,1.192195283,1,1,2,6,195.4673333,300.4823331,2,0.435044162,214.9268333,315.8228333,312.5129591,203.9326064,4501.66129,4501.66129
696,"680,681,695,697,710,711",696,83.21948511,83.21948511,1,1,0,0,,,0,1,1.457447261,1,1,2,5,198.8751667,304.1946671,3,0.456940855,219.3293333,313.0988333,316.2542326,208.363013,4428.233871,4428.233871
697,"681,682,696,711,712",697,48.24731688,48.24731688,1,1,0,0,,,0,1,1.328095865,1,1,2,5,208.5025249,299.6446128,3,0.456334929,226.6452862,299.6996633,307.1359951,220.9394394,4688.129032,4688.129032
698,"683,684,699,713,714",698,0.066272028,0.066272028,1,0,0,0,,,0,0,5.866472466,1,1,2,8,-143.6040831,-1.315930377,3,0.1900734,-140.8614458,16.07546854,-6.996111111,-139.3057563,0.0001,0.0001
699,"684,685,698,700,714,715",699,0.064429631,0.064429631,1,0,0,0,,,0,0,5.394195386,1,1,2,8,-132.9867802,5.730421693,3,0.169767986,-131.934739,28.25301205,5.47595717,-126.7420883,0.0001,0.0001
700,"685,686,699,701,715,716",700,0.061744017,0.061744017,1,0,0,0,,,0,0,6.9553543,1,1,2,8,-133.311078,1.471720214,3,0.143742814,-136.0102075,25.53564257,2.746954464,-126.7916801,0.0001,0.0001
701,"686,687,700,702,716,717",701,0.100417924,0.100417924,1,0,0,0,,,0,0,5.331667371,1,1,2,8,-105.7886546,26.13504015,3,0.143416136,-114.7556894,49.43206158,38.84561581,-94.82016735,0.0001,0.0001
702,"687,688,701,703,717,718",702,0.131686617,0.131686617,1,0,0,0,,,0,0,4.277851328,1,1,2,8,-77.48042167,50.42687419,3,0.166767874,-87.50937082,73.15277778,61.95332673,-57.63459177,0.0001,0.0001
703,"688,689,702,704,718,719",703,0.119156281,0.119156281,1,0,0,0,,,0,0,9.624719243,1,1,2,8,-85.16080983,46.52259041,3,0.13388095,-90.74447791,70.18423695,56.62616467,-78.66039495,0.0001,0.0001
704,"689,690,703,705,719,720",704,0.16842156,0.16842156,1,0,0,0,,,0,1,26.87381623,1,1,2,8,-71.45147254,72.7476572,3,0.110639196,-72.12650602,96.08149264,67.37232269,-70.99916337,138.483871,138.483871
705,"690,691,704,706,720,721",705,0.151724439,0.151724439,1,0,0,0,,,0,0,20.09387502,1,1,2,8,-64.71586346,81.62366134,3,0.100276614,-63.45481928,97.43842035,78.7519947,-70.30773088,55.58064516,55.58064516
706,"691,692,705,707,721,722",706,0.120753368,0.120753368,1,1,0,0,,,0,0,28.54952571,1,1,2,8,-38.03647927,88.51388907,3,0.093551138,-36.99949799,95.15595716,82.48613122,-36.84041501,221.4596774,221.4596774
707,"692,693,706,708,722,723",707,39.17150705,39.17150705,1,1,0,0,,,0,0,13.7759165,1,1,2,8,159.7757699,252.6010714,2,0.294249562,167.5528782,257.7322624,265.1586809,174.5096918,3657.322581,3657.322581
708,"693,694,707,709,723,724",708,27.02085237,27.02085237,1,1,0,0,,,0,1,1.339347731,1,1,2,5,189.5450133,290.9782465,2,0.468755203,205.3283133,300.0021754,297.598822,199.8753882,3767.846774,3767.846774
709,"694,695,708,710,724,725",709,24.84530166,24.84530166,1,1,0,0,,,0,1,1.428732147,1,1,2,5,195.2814591,294.7243975,2,0.475871598,213.6927711,307.8882195,302.744023,203.7992167,4924.048387,4924.048387
710,"695,696,709,711,725,726",710,23.40084033,23.40084033,1,1,0,0,,,0,1,1.367680785,1,1,2,5,196.9695449,297.91583,2,0.454488373,215.1462517,309.7737617,309.3870947,206.1783733,5105.620968,5105.620968
711,"696,697,710,712,726,727",711,29.61294608,29.61294608,1,1,0,0,,,0,0,1.238742755,1,1,2,5,202.6711845,302.2868133,3,0.435390969,220.7797858,304.3857095,308.9736405,216.7306953,5026.290323,5026.290323
712,"697,711,727",712,6.536272284,6.536272284,1,1,0,0,,,0,0,1.131399381,1,1,2,5,210.111111,300.3294088,3,0.478884937,224.46407,296.7925725,300.0077981,223.3583135,4913.7,4913.7
713,"698,714,728",713,0.145287388,0.145287388,1,0,0,0,,,0,0,8.647386867,1,1,2,8,-146.6285907,-1.525217081,3,0.154437756,-143.2640281,13.36255845,-13.81492986,-143.5288243,0.0001,0.0001
714,"698,699,713,715,728,729",714,0.075421341,0.075421341,1,0,0,0,,,0,0,4.352591282,1,1,2,8,-136.0372413,6.496826985,3,0.178775562,-131.7765531,25.53991316,0.303734179,-129.6975017,0.0001,0.0001
715,"699,700,714,716,729,730",715,0.098971668,0.098971668,1,0,0,0,,,0,0,7.154120318,1,1,2,8,-139.8719102,-1.509853041,3,0.142822476,-137.510855,20.58383434,-6.144569108,-135.27996,0.0001,0.0001
716,"700,701,715,717,730,731",716,0.118887305,0.118887305,1,0,0,0,,,0,0,5.117153345,1,1,2,8,-120.8972946,15.30577822,3,0.152054814,-125.8089512,38.4756179,16.50680024,-109.7495392,0.0001,0.0001
717,"701,702,716,718,731,732",717,0.14123785,0.14123785,1,0,0,0,,,0,0,5.639886923,1,1,2,8,-95.07030733,37.10270543,3,0.173830148,-106.0803273,60.5511022,49.06066132,-83.17188374,0.0001,0.0001
718,"702,703,717,719,732,733",718,0.117099334,0.117099334,1,0,0,0,,,0,0,7.455440667,1,1,2,8,-87.47361395,44.35938547,3,0.140118118,-94.46810287,68.04492318,54.77836339,-77.29002672,0.0001,0.0001
719,"703,704,718,720,733,734",719,0.108533056,0.108533056,1,0,0,0,,,0,0,16.3785041,1,1,2,8,-93.04525711,46.03239813,3,0.110130141,-94.33500334,70.68269873,38.89761524,-93.09871745,0.0001,0.0001
720,"704,705,719,721,734,735",720,0.18832598,0.18832598,1,0,0,0,,,0,1,24.68317558,1,1,2,8,-69.18486989,75.62408149,3,0.088763648,-68.06179025,95.68303273,68.07922513,-73.4758651,55.16,55.16
721,"705,706,720,722,735,736",721,0.064574985,0.064574985,1,1,0,0,,,0,0,24.80259553,1,1,2,8,-78.59418837,60.19605896,3,0.089238816,-77.49482298,69.40881764,38.25285238,-86.86279223,0.0001,0.0001
722,"706,707,721,723,736,737",722,0.374458811,0.374458811,1,1,0,0,,,0,0,33.8382342,1,1,2,8,81.48179678,186.2227789,3,0.094520853,85.19355377,188.7747161,189.4567267,96.2544155,2523.6,2523.6
723,"707,708,722,724,737,738",723,16.69879876,16.69879876,1,1,0,0,,,0,1,2.99307019,1,1,2,5,191.9916499,282.463928,2,0.4099106,203.6753507,286.7249499,294.2104741,198.5025251,3897.304,3897.304
724,"708,709,723,725,738,739",724,14.93616683,14.93616683,1,1,0,0,,,0,1,5.424252111,1,1,2,5,191.0773211,286.4159983,2,0.378432003,208.749666,295.26002,293.0338874,199.2673888,4419.384,4419.384
725,"709,710,724,726,739,740",725,34.18158452,34.18158452,1,1,0,0,,,0,1,1.607801068,1,1,2,5,199.2955913,293.1195732,2,0.44919151,215.7087508,304.1088844,300.5549364,205.2109554,5264.56,5264.56
726,"710,711,725,727,740,741",726,34.93104484,34.93104484,1,1,0,0,,,0,1,1.262107483,1,1,2,5,203.3877106,296.4282822,3,0.424029006,218.6289562,302.2897306,304.2840787,212.3070693,5187.624,5187.624
727,"711,712,726,741",727,16.53930222,16.53930222,1,1,0,0,,,0,0,1.524830489,1,1,2,5,208.1963886,300.1698638,3,0.452907684,221.1448457,297.4747931,302.3616977,217.8041762,5154.983333,5154.983333
728,"713,714,729,742",728,0.042793765,0.042793765,1,0,0,0,,,0,0,7.180181993,1,1,2,8,-148.1461256,-3.436706763,3,0.141312495,-144.5379092,14.0991984,-16.9107281,-144.8160722,0.0001,0.0001
729,"714,715,728,730,742,743",729,0.139666093,0.139666093,1,0,0,0,,,0,0,5.667476994,1,1,2,8,-135.240314,8.14529056,3,0.179603159,-131.003841,28.65247161,2.646185707,-131.7387241,0.0001,0.0001
730,"715,716,729,731,743,744",730,0.111761685,0.111761685,1,0,0,0,,,0,0,9.202528469,1,1,2,8,-138.3632264,2.30060119,3,0.12770369,-138.6401136,24.23830995,-8.076406157,-134.076032,0.0001,0.0001
731,"716,717,730,732,744,745",731,0.145055521,0.145055521,1,0,0,0,,,0,0,6.302248695,1,1,2,8,-116.0394123,23.49615892,3,0.164605684,-124.5177021,46.95440882,21.98144956,-109.0042619,0.0001,0.0001
732,"717,718,731,733,745,746",732,0.117969053,0.117969053,1,0,0,0,,,0,0,7.650087124,1,1,2,8,-94.80794933,44.69939881,3,0.136950659,-102.8004342,69.29258517,45.89521038,-83.51191715,0.0001,0.0001
733,"718,719,732,734,746,747",733,0.116094283,0.116094283,1,0,0,0,,,0,0,13.97776875,1,1,2,8,-87.50567802,54.6514695,3,0.09153925,-88.73446894,79.90714763,45.42067464,-81.63422183,0.0001,0.0001
734,"719,720,733,735,747,748",734,0.169629203,0.169629203,1,0,0,0,,,0,1,26.89011993,1,1,2,8,-50.96459592,93.46676678,3,0.118238854,-47.84318637,116.9108216,85.55005343,-53.59372079,378.7539683,378.7539683
735,"720,721,734,736,748,749",735,0.133028786,0.133028786,1,0,0,0,,,0,0,19.47166038,1,1,2,8,-65.2757181,80.88176344,3,0.092077727,-60.60788243,93.85571142,71.48874417,-70.7682632,17.33333333,17.33333333
736,"721,722,735,737,749,750",736,0.028130437,0.028130437,1,1,0,0,,,0,0,35.75327144,1,1,2,8,5.557782235,134.1073813,3,0.077906732,8.728957916,138.1492986,115.9633935,11.03094856,886.0396825,886.0396825
737,"722,723,736,738,750,751",737,10.47701133,10.47701133,1,1,0,0,,,0,1,16.160261,1,1,2,8,169.8525384,266.1055446,3,0.280257155,177.4817969,267.0457582,267.9884303,177.0446695,4308.238095,4308.238095
738,"723,724,737,739,751,752",738,7.658248452,7.658248452,1,1,0,0,,,0,1,11.25100314,1,1,2,5,170.3897795,263.3692385,2,0.270888003,188.8016032,267.4802939,266.2774082,177.8078757,4153.706349,4153.706349
739,"724,725,738,740,752,753",739,19.2377066,19.2377066,1,1,0,0,,,0,1,1.680017164,1,1,2,5,191.3231466,292.8368401,2,0.472251993,211.2982632,300.6320975,295.5765127,203.1094987,4800.404762,4800.404762
740,"725,726,739,741,753,754",740,36.36810624,36.36810624,1,1,0,0,,,0,1,1.854093947,1,1,2,5,203.3365064,294.7100875,3,0.443886568,217.2805611,301.7912492,300.6564594,205.2795524,5124.611111,5124.611111
741,"726,727,740,754,755",741,29.27279049,29.27279049,1,1,0,0,,,0,0,1.475233672,1,1,2,5,207.9577379,292.0134923,3,0.468682875,220.1400794,294.1597222,299.7890136,214.1874119,5144.557377,5144.557377
742,"728,729,743,757",742,0.107311538,0.107311538,1,0,0,0,,,0,0,5.746303651,1,1,2,8,-135.6180695,9.567802294,3,0.176414813,-131.6953908,28.99716099,2.669893165,-133.2044823,0.0001,0.0001
743,"729,730,742,744,757,758",743,0.202147485,0.202147485,1,0,0,0,,,0,0,5.573177394,1,1,2,8,-123.6713426,23.73430192,3,0.164015896,-120.1022044,44.93286573,23.28120909,-122.1111223,0.0001,0.0001
744,"730,731,743,745,758,759",744,0.120205733,0.120205733,1,0,0,0,,,0,0,10.59536343,1,1,2,8,-132.6499661,12.41867066,3,0.132864472,-135.0961924,34.76670007,2.195043453,-127.710207,0.0001,0.0001
745,"731,732,744,746,759,760",745,0.138378724,0.138378724,1,0,0,0,,,0,0,6.646964013,1,1,2,8,-110.6484635,35.91599869,3,0.127117208,-117.5850033,60.07815631,28.49209752,-102.6591383,0.0001,0.0001
746,"732,733,745,747,760,761",746,0.179967569,0.179967569,1,0,0,0,,,0,0,9.620289173,1,1,2,8,-96.53206407,52.40447562,3,0.124962911,-97.87842351,76.85871743,46.85173017,-91.05543747,0.0001,0.0001
747,"733,734,746,748,761,762",747,0.116307905,0.116307905,1,0,0,0,,,0,0,30.83029405,1,1,2,8,-80.70207091,66.60287231,3,0.099012083,-76.43436874,91.0756513,50.44480293,-82.65059452,49.48387097,49.48387097
748,"734,735,747,749,762,763",748,0.184412312,0.184412312,1,0,0,0,,,0,1,26.43747234,1,1,2,8,-57.38176344,92.01603227,3,0.089822464,-49.63092852,108.5417502,78.39950568,-63.12516372,146.6129032,146.6129032
749,"735,736,748,750,763,764",749,0.166926402,0.166926402,1,1,0,0,,,0,0,25.2240706,1,1,2,8,-65.67718766,80.69589186,3,0.081915671,-59.85604542,85.74265197,65.84220446,-72.44569814,0.0001,0.0001
750,"736,737,749,751,764,765",750,0.809464873,0.809464873,1,1,0,0,,,0,0,33.09563947,1,1,2,8,83.05377437,198.9054778,3,0.111006828,87.92150969,198.5763193,186.6744223,92.88827653,2920.024194,2920.024194
751,"737,738,750,752,765,766",751,13.36738011,13.36738011,1,1,0,0,,,0,1,6.512894884,1,1,2,5,181.5846693,281.5357384,3,0.363229275,195.1471276,282.9816299,279.3283301,186.0718841,4005.217742,4005.217742
752,"738,739,751,753,766,767",752,10.0374332,10.0374332,1,1,0,0,,,0,1,11.08697269,1,1,2,5,154.3503676,252.4744486,3,0.304362335,177.1065464,259.6429526,258.3365934,166.7407748,4419.072581,4419.072581
753,"739,740,752,754,767,768",753,11.16002305,11.16002305,1,1,0,0,,,0,1,5.158372017,1,1,2,5,182.3747491,292.55511,3,0.392088592,200.3777555,299.6790247,295.9342348,193.7373349,3972.491935,3972.491935
754,"740,741,753,755,768,769",754,7.393521028,7.393521028,1,1,0,0,,,0,0,6.995787038,1,1,2,5,197.3936206,289.586506,3,0.346273408,212.1351035,294.2120908,296.9363194,200.8779825,5219.056452,5219.056452
755,"741,754,756,769,770",755,24.9414135,24.9414135,1,1,0,0,,,0,1,5.635058328,1,1,2,5,207.0142644,289.2857853,3,0.381863875,217.4066567,292.1886887,299.8902914,212.5722789,5075.685393,5075.685393
756,"755,770,771",756,13.15088538,13.15088538,1,1,1,0,,,0,0,5.521657524,1,1,2,5,208.5894033,287.9166672,3,0.383870697,213.6307947,291.035872,296.9335898,216.7481583,4915,4915
757,"742,743,758,773",757,0.168635955,0.168635955,1,0,0,0,,,0,0,6.161960929,1,1,2,8,-123.4452238,20.67434866,3,0.182447048,-120.6830327,40.53790915,22.24370069,-123.3396994,0.0001,0.0001
